File: ../datasets/SR_div.txt
N_vars: 1 N_gens: 100 Pop_size: 350 XP: 0.9 MP: 0.1 TS: 20 MAX_D: 7 MIN_D: 3
[GEN], [BEST_FIT], [WORST_FIT], [AVG_FIT], [% BETTER CHILDREN]
1, 5.49929, 212462022065.82025, 720974093.57859, 0.000%
2, 2.32362, 1511776.35310, 10026.33747, 36.792%
3, 1.22172, 512925938.44577, 1751559.93138, 25.161%
4, 1.22172, 2871878671.53288, 8243917.57722, 22.500%
5, 1.22172, 666008190.11942, 2321673.18922, 18.333%
6, 1.22108, 1103421.21824, 6122.54949, 21.523%
7, 1.21769, 1031990567.37603, 3275729.27782, 17.925%
8, 1.21769, 25017785.09904, 142480.88783, 25.617%
9, 1.21769, 130958419996.27477, 374169828.40019, 18.634%
10, 1.21769, 22933253.30983, 72236.37617, 21.019%
11, 1.21769, 249132234.70981, 769363.90915, 22.561%
12, 1.11585, 294076382494.88593, 849481504.55328, 26.970%
13, 1.11585, 313489073.25287, 918684.84996, 25.478%
14, 1.11585, 86220306022.92921, 246408043.26612, 19.281%
15, 1.11585, 12955271.13551, 43309.90524, 22.581%
16, 0.84829, 2421981.28501, 11211.40837, 27.987%
17, 0.84829, 376630301150.52271, 1097881141.84083, 31.410%
18, 0.84829, 15651169.16656, 66369.40606, 16.883%
19, 0.76809, 2947517.38086, 11655.66339, 22.013%
20, 0.76809, 966698.67456, 9385.67487, 21.341%
21, 0.76809, 194814446.57267, 981806.29475, 22.981%
22, 0.75355, 79329027079.37810, 226797833.68423, 26.899%
23, 0.72410, 181172.11665, 1061.02134, 23.313%
24, 0.62291, 485254.56598, 2861.88886, 21.646%
25, 0.22546, 1515573329.14091, 4332752.80189, 25.767%
26, 0.22546, 8120225.29393, 25578.53685, 20.186%
27, 0.22546, 25142315.64964, 128163.50722, 23.125%
28, 0.22546, 151761465.80820, 445922.59153, 44.062%
29, 0.22546, 1666859022.20842, 5805615.76886, 46.541%
30, 0.22546, 8367528.17797, 42341.96162, 57.595%
31, 0.22546, 58597798.32257, 177013.23819, 50.000%
32, 0.22546, 26050607.52769, 193631.58766, 46.452%
33, 0.22546, 77710367025.74767, 223158933.40497, 48.344%
34, 0.22546, 27287643869456.02344, 77968135790.88307, 57.792%
35, 0.22546, 4786996.96472, 27871.24364, 50.625%
36, 0.22546, 9637413041.59647, 38513647.25694, 53.503%
37, 0.22546, 311618694.09428, 937618.98444, 49.342%
38, 0.22546, 7382778.16927, 22675.57225, 50.000%
39, 0.22546, 298420512.14545, 938349.65208, 54.268%
40, 0.22546, 186111.78959, 871.22453, 45.732%
41, 0.22546, 50219047.53294, 144787.82726, 52.201%
42, 0.22546, 167028.87964, 823.68144, 41.212%
43, 0.22546, 20696946.31149, 116541.24887, 48.125%
44, 0.22546, 16907713107.15340, 48381032.65744, 45.570%
45, 0.22546, 6720595.38346, 33058.44230, 46.626%
46, 0.22546, 3453958806413000704.00000, 9868453732640346.00000, 47.468%
47, 0.22546, 70033385558.45880, 207148613.73234, 43.590%
48, 0.22546, 152398957765.53836, 452414109.25184, 43.791%
49, 0.22546, 2808188.79297, 18857.49527, 45.679%
50, 0.22546, 237987681.14180, 680490.74602, 43.210%
51, 0.22546, 43627978752.30300, 124731374.94375, 45.963%
52, 0.22546, 17530194.58227, 78352.63098, 54.545%
53, 0.22546, 3146581.20460, 17069.70707, 45.455%
54, 0.22546, 13500939395.91206, 39305663.03716, 46.497%
55, 0.22546, 2331391980.09177, 7596502.64461, 46.497%
56, 0.22546, 6327204.01936, 22356.73301, 49.068%
57, 0.16476, 46896439539.71991, 141500962.69700, 53.642%
58, 0.16476, 1081299609.63037, 3107935.43977, 39.623%
59, 0.16476, 24998183443351.76562, 71424417340.54619, 35.577%
60, 0.16476, 4533230.29031, 14181.81647, 42.405%
61, 0.04552, 275593121924.98492, 787885183.88389, 42.767%
62, 0.04552, 84420927.29915, 276927.36467, 30.312%
63, 0.04552, 5689046217993.72559, 16255724417.81336, 35.758%
64, 0.04552, 6246384758.90220, 20869370.92429, 41.139%
65, 0.04552, 65639984.77384, 294271.11996, 42.500%
66, 0.04552, 1768115049.09660, 5208483.04428, 37.195%
67, 0.04552, 1315660.25013, 7306.32174, 44.079%
68, 0.04552, 26326336.24681, 191168.21463, 39.597%
69, 0.04552, 263689083421.05676, 753401380.86429, 41.772%
70, 0.04552, 10061940226.84419, 29930422.87339, 39.610%
71, 0.04552, 1195691040463.35815, 3416314878.20650, 39.744%
72, 0.04552, 212599551.08447, 616150.56884, 37.342%
73, 0.04552, 329528278.26760, 948228.48461, 36.478%
74, 0.04552, 30969740.00324, 94801.97237, 40.397%
75, 0.04552, 361611354424.66290, 1033400309.68382, 48.052%
76, 0.04552, 304959919.83181, 1139010.40916, 42.384%
77, 0.04552, 617047655.68907, 2116914.85324, 38.562%
78, 0.04552, 6069647408387.41504, 17342270640.96860, 43.478%
79, 0.04552, 27427868.16929, 129862.74199, 45.223%
80, 0.04552, 2162874.64830, 7219.76914, 35.625%
81, 0.04552, 19072458.18107, 64748.84568, 40.385%
82, 0.04552, 17772888.97588, 80033.93815, 44.785%
83, 0.04552, 5597259216466086.00000, 15993304710110.73633, 39.490%
84, 0.04552, 630079386.43604, 1831929.52632, 44.516%
85, 0.04552, 1393043924356.16162, 3982783022.71756, 38.365%
86, 0.04552, 836832846.10285, 3789299.03800, 32.051%
87, 0.04552, 119721384259.76595, 459382616.69917, 43.038%
88, 0.04552, 58288597783.70493, 172325213.79017, 33.540%
89, 0.04552, 707282.83138, 4035.52767, 37.255%
90, 0.04552, 17362203.99965, 61459.37541, 46.584%
