File: ../datasets/SR_div.txt
N_vars: 1 N_gens: 50 Pop_size: 500 XP: 0.6 MP: 0.1 TS: 20 MAX_D: 6 MIN_D: 1
[GEN], [BEST_FIT], [WORST_FIT], [AVG_FIT], [% BETTER CHILDREN]
1, 5.46885, 11629943789.07305, 25640964.24491, 0.000%
2, 4.91124, 12405940130.98165, 24829532.38238, 35.099%
3, 2.10817, 800640906.81369, 1856549.52081, 32.911%
4, 1.14826, 15717778.26358, 69963.41919, 39.752%
5, 1.14826, 1236407685.59473, 3840501.90963, 30.380%
6, 1.14826, 40877622.12409, 148182.40019, 31.481%
7, 1.14826, 1316955840.51092, 2702436.75426, 33.803%
8, 1.14826, 1445090488365554.25000, 2890185566640.14160, 39.726%
9, 0.80926, 92474684.65978, 214703.81911, 40.132%
10, 0.80926, 12648786755.69081, 27737712.54183, 43.038%
11, 0.80926, 6201783.66477, 29702.76603, 27.931%
12, 0.61087, 162152709289.38235, 324960444.68602, 33.758%
13, 0.54121, 1992344173.59974, 4019888.67282, 29.808%
14, 0.54121, 46986425000.53429, 96224899.52720, 35.256%
15, 0.54121, 16285953465.51622, 46960933.24995, 29.000%
16, 0.54121, 3657682595.85916, 7895649.24956, 54.514%
17, 0.54121, 1320704590.69368, 2834644.07477, 44.604%
18, 0.54121, 1573852329205.39673, 3148426106.71310, 50.000%
19, 0.54121, 1211470318.38951, 2716453.62543, 51.974%
20, 0.54121, 396480775.20093, 846902.27541, 59.712%
21, 0.54121, 4901560207.46704, 11543055.42310, 51.370%
22, 0.54121, 1402796067.58691, 2922147.35301, 48.276%
23, 0.54121, 1660913886.69099, 3397469.82777, 56.579%
24, 0.54121, 1264606899.77271, 2591166.73144, 41.776%
25, 0.54121, 14146101567.33990, 28430238.41929, 50.340%
26, 0.54121, 38565828.59900, 220094.80700, 38.732%
27, 0.54121, 7447427.53539, 52366.20091, 46.795%
28, 0.54121, 1907940100.31388, 3884325.80223, 45.223%
29, 0.54121, 7196731868.52538, 14729696.14296, 47.973%
30, 0.54121, 2050956628.54429, 8901465.18292, 43.590%
31, 0.54121, 36660625.91691, 178386.03109, 51.613%
32, 0.54121, 188119878864.91074, 402482074.86828, 50.000%
33, 0.54121, 566280265.37200, 1585556.68023, 46.104%
34, 0.54121, 4579757302.77012, 10215242.96499, 52.941%
35, 0.54121, 70845232.96172, 291479.50118, 51.701%
36, 0.54121, 225023280637.78107, 454996040.85822, 47.742%
37, 0.54121, 34297966.76389, 238401.56295, 43.919%
38, 0.54121, 158609548484.16513, 318094149.26741, 43.284%
39, 0.54121, 25977391.71974, 76316.75936, 43.151%
40, 0.54121, 12682554.51222, 138670.38980, 48.252%
41, 0.54121, 216850940.74194, 547630.05733, 46.207%
42, 0.54121, 11761602.84431, 49940.27033, 51.316%
43, 0.54121, 642265994047.15186, 1285070063.61100, 50.993%
44, 0.54121, 25384241.90866, 90924.11152, 47.059%
45, 0.54121, 203177553.83412, 608595.29908, 48.077%
46, 0.54121, 3250886241939.48975, 6505349633.75281, 48.921%
47, 0.54121, 149859783157.50302, 436744307.64759, 45.455%
48, 0.54121, 370842277398.98706, 742933887.54355, 51.634%
49, 0.54121, 287244946.34874, 919145.09083, 57.396%
50, 0.54121, 128807288314.95842, 264578186.92640, 49.045%
