File: ../datasets/SR_div.txt
N_vars: 1 N_gens: 100 Pop_size: 350 XP: 0.9 MP: 0.3 TS: 20 MAX_D: 7 MIN_D: 3
[GEN], [BEST_FIT], [WORST_FIT], [AVG_FIT], [% BETTER CHILDREN]
1, 13.72561, 236572837410786.25000, 1156989971337.20972, 0.000%
2, 11.99100, 13081601.30552, 40926.35014, 40.683%
3, 8.07923, 17507535393.20073, 50265831.25490, 26.708%
4, 5.30112, 46427193650.61733, 132662673.53083, 31.902%
5, 3.65966, 39051519611.52064, 131047371.47178, 28.344%
6, 1.42335, 279021304.75894, 806474.99119, 27.914%
7, 1.42335, 9860811628087.91016, 28186241768.31897, 26.582%
8, 1.07638, 156091071946.61383, 446254411.09701, 24.333%
9, 1.07638, 32052823.90137, 159062.73206, 19.333%
10, 0.93571, 177926047.54770, 713168.72928, 18.012%
11, 0.93571, 319115362.36296, 920321.40696, 18.827%
12, 0.86229, 124122992072624752.00000, 354637120573184.62500, 19.937%
13, 0.86229, 2363032435.67829, 6756721.01923, 26.087%
14, 0.70692, 98587637.45529, 1916968.08562, 18.239%
15, 0.70692, 258541417400.27707, 738796135.97523, 14.465%
16, 0.69476, 118837969.68217, 380004.23358, 17.500%
17, 0.69476, 15448083.97522, 62184.12231, 24.843%
18, 0.61603, 462484571.96496, 1693699.72202, 21.069%
19, 0.61603, 337437.74412, 3127.90464, 20.253%
20, 0.55062, 1601757.51650, 9968.02912, 18.438%
21, 0.55062, 77654955298376.25000, 222041266024.74005, 22.981%
22, 0.55062, 887192.12372, 6595.46298, 19.062%
23, 0.55062, 13431310627.70813, 38390761.58364, 21.069%
24, 0.54774, 79586145.39549, 289589.87952, 24.679%
25, 0.54175, 20597694882.52515, 59323428.98875, 24.684%
26, 0.54175, 148591776.25989, 452861.55984, 25.617%
27, 0.53080, 605352708.20052, 2464243.29030, 27.044%
28, 0.53080, 2519413.73914, 9346.33902, 20.779%
