File: ../datasets/SR_div.txt
N_vars: 1 N_gens: 100 Pop_size: 500 XP: 0.9 MP: 0.05 TS: 20 MAX_D: 6 MIN_D: 1
[GEN], [BEST_FIT], [WORST_FIT], [AVG_FIT], [% BETTER CHILDREN]
1, 1.67736, 17608652684.16624, 37963072.36073, 63.436%
2, 1.67736, 1406291248252.38599, 2813338354.86963, 33.710%
3, 1.67736, 821275855692757.87500, 1642552188725.73022, 27.111%
4, 0.57505, 20767276.94172, 62444.93586, 41.295%
5, 0.57505, 375988069580.02246, 1061190243.92531, 49.330%
6, 0.57505, 74376215765.82086, 151801533.23302, 39.509%
7, 0.57505, 506658342.91045, 1899356.96120, 44.866%
8, 0.57505, 12845115.58734, 54758.01429, 46.396%
9, 0.57505, 198374542.06191, 627828.28235, 46.818%
10, 0.57505, 2962562.37880, 9980.44145, 45.852%
11, 0.57505, 17586148424.98044, 35187813.36960, 42.534%
12, 0.57505, 9194154167.61514, 19761138.59075, 51.142%
13, 0.57505, 1785406359639868.75000, 3570815014617.96973, 45.064%
14, 0.57505, 36182315.96820, 90715.69672, 49.561%
15, 0.57505, 19564885405.01322, 39262847.18674, 38.767%
16, 0.57505, 6746658228663.26172, 13493351361.49812, 47.297%
17, 0.57505, 10088090.60821, 49991.09756, 48.276%
18, 0.57505, 3619532.45279, 12122.97881, 40.789%
19, 0.57505, 36532170.76233, 106846.79383, 49.107%
20, 0.57505, 675559020.64592, 1353032.17871, 44.395%
21, 0.57505, 33586407.82942, 130004.44737, 41.518%
22, 0.57505, 346173327.97623, 1257829.94639, 47.085%
23, 0.57505, 4357788132.55300, 9440155.74775, 48.636%
24, 0.10338, 20085604438.84205, 40193645.55375, 40.351%
25, 0.10338, 60081809.72958, 129450.43502, 40.889%
26, 0.10338, 51839602.18292, 152093.14332, 37.104%
27, 0.10338, 20332169446.24343, 40683625.02615, 37.069%
28, 0.10338, 1723497415.89981, 4083193.32145, 50.427%
29, 0.10338, 22069681.03941, 78792.55615, 44.541%
30, 0.10338, 2004431.64690, 11842.43121, 45.217%
31, 0.10338, 312800829.42706, 636872.75838, 49.561%
32, 0.10338, 5616057.80047, 18839.57356, 42.466%
33, 0.10338, 869432411.84295, 1784687.59427, 44.348%
34, 0.10338, 516697050.61779, 1711805.53771, 46.429%
35, 0.10338, 1703364226.71828, 3476024.05637, 46.725%
36, 0.10338, 363855368.53433, 966826.44340, 48.246%
37, 0.10338, 13926190491.33100, 28388118.93377, 49.789%
38, 0.10338, 33587465941.38382, 67525671.71349, 42.105%
39, 0.10338, 77545295.16326, 278544.80737, 43.243%
40, 0.10338, 59796035.38708, 177415.07762, 43.925%
41, 0.10338, 9935184473.32593, 20080524.26320, 47.137%
42, 0.10338, 65783228.85169, 192610.32091, 44.978%
43, 0.10338, 52167545.16979, 179428.81526, 49.558%
44, 0.05157, 27398716.41475, 124941.06290, 44.144%
45, 0.05157, 115388382120401.81250, 230776911105.92050, 43.213%
46, 0.05157, 3655569966.58121, 7400019.98395, 34.318%
47, 0.05157, 2056581132.43835, 6095051.26013, 36.564%
48, 0.05157, 141484260.53469, 537483.53981, 46.429%
49, 0.05157, 23629237.75815, 61928.36526, 44.737%
50, 0.05157, 27894027.99109, 88346.66526, 48.889%
51, 0.05157, 12251589.38087, 31563.01585, 47.085%
52, 0.05157, 39614875.79719, 177588.03223, 42.035%
53, 0.05157, 2986658375.09595, 6251842.66024, 48.430%
54, 0.05157, 174601064.86055, 399721.49645, 38.914%
55, 0.05157, 4127818526.78594, 8290441.54607, 38.793%
56, 0.05157, 1380753533.05153, 3180261.17657, 49.115%
57, 0.05157, 3341742823.59413, 11536429.83547, 42.857%
58, 0.05157, 31557626.91576, 92325.22209, 47.727%
59, 0.05157, 2222844.58556, 13978.70467, 41.850%
60, 0.05157, 307574004933.12128, 615241073.44257, 49.315%
61, 0.05157, 426299967.51499, 945877.17763, 47.368%
62, 0.05157, 761609304.06463, 1582037.99501, 42.857%
63, 0.05157, 566057973.43022, 1166023.72124, 44.105%
64, 0.05157, 76425317.64410, 198101.52430, 47.137%
65, 0.05157, 44442337.53311, 121102.46931, 43.836%
66, 0.05157, 46355956845.46173, 92735009.15882, 50.435%
67, 0.05157, 176996507.72241, 730870.64244, 42.411%
68, 0.05157, 553891235.41650, 1421188.98374, 39.485%
69, 0.05157, 12591542.19144, 36284.76574, 41.453%
70, 0.05157, 25933680.41762, 61239.12567, 46.296%
71, 0.05157, 853261297.70860, 1715176.69135, 42.920%
72, 0.05157, 381624020.13531, 783675.72298, 47.321%
73, 0.05157, 3140505272.97569, 6432234.47694, 50.691%
74, 0.05157, 11803498.79754, 53971.82467, 45.133%
75, 0.02423, 892870850.57664, 1821100.11610, 47.619%
76, 0.02423, 8249695.66138, 24865.19626, 40.969%
77, 0.02423, 599753623.50200, 2118167.99854, 34.061%
78, 0.02423, 2902807440.63447, 8769477.49440, 38.514%
79, 0.02423, 1762757666.99636, 3618715.82466, 44.601%
80, 0.02423, 116770899.83144, 298319.41387, 41.860%
81, 0.02423, 378749962794.82971, 757514690.42215, 42.009%
82, 0.02423, 30707085.83438, 98363.02357, 42.920%
83, 0.02423, 34502249.25136, 132457.73230, 50.439%
84, 0.02423, 12824000.46389, 64989.04933, 50.649%
85, 0.02423, 450093187.78057, 1026952.73474, 44.635%
86, 0.02423, 41737033.21989, 156016.97498, 42.544%
87, 0.02423, 308073077601.78662, 623159654.94324, 45.852%
88, 0.02423, 9533062.22968, 38752.55400, 43.612%
89, 0.02423, 13640814.45047, 30316.47165, 47.534%
90, 0.02423, 480132865.48880, 974484.37945, 43.556%
91, 0.02423, 277111081561.00690, 554926646.91292, 46.847%
92, 0.02423, 789150.26028, 5939.77509, 45.249%
93, 0.02423, 171317769542.59781, 503345247.60259, 47.577%
94, 0.02423, 7961545.23553, 26099.66302, 50.917%
95, 0.02423, 5509279578.02452, 11517861.55704, 44.395%
96, 0.02423, 84179765.90247, 237663.16670, 43.049%
97, 0.02423, 13267677.04067, 58346.79360, 37.004%
98, 0.02423, 876338406.41137, 3439124.69913, 45.327%
99, 0.02423, 4634636110.72348, 15418868.80485, 46.429%
100, 0.02423, 190098020248.92432, 380485756.06273, 42.731%

Number of variables: 1
Tree:
ADD
L1: |---MUL
L1: |---|---0.0441304920283
R2: |---|---DIV
L3: |---|---|---0.567940979284
R1: |---|---|---VAR1
R1: |---VAR1

Fitness: 0.0242321187298
Elapsed time: 73.466660 (s)
